,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,track_href,type,uri,valence
10,0.0843,https://api.spotify.com/v1/audio-analysis/0dfQwyoZoS9LgQiU6AJO7f,0.811,278627.0,0.725,0dfQwyoZoS9LgQiU6AJO7f,0.0059,8.0,0.0567,-7.203,1.0,Spotify,energetic,Working Out Together: HAIM,0.0491,120.242,4.0,https://api.spotify.com/v1/tracks/0dfQwyoZoS9LgQiU6AJO7f,audio_features,spotify:track:0dfQwyoZoS9LgQiU6AJO7f,0.698
11,0.0587,https://api.spotify.com/v1/audio-analysis/3Rc2ajBMInxeNGVkMPC92Y,0.678,285973.0,0.871,3Rc2ajBMInxeNGVkMPC92Y,0.249,6.0,0.0928,-4.781,1.0,Spotify,energetic,Working Out Together: HAIM,0.0342,117.029,4.0,https://api.spotify.com/v1/tracks/3Rc2ajBMInxeNGVkMPC92Y,audio_features,spotify:track:3Rc2ajBMInxeNGVkMPC92Y,0.28
12,0.39,https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM,0.882,161627.0,0.689,2qG5sZ7Si6sdK74qLxedYM,0.00325,6.0,0.0501,-4.027,1.0,Spotify,energetic,Working Out Together: HAIM,0.124,97.963,4.0,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM,audio_features,spotify:track:2qG5sZ7Si6sdK74qLxedYM,0.746
13,0.155,https://api.spotify.com/v1/audio-analysis/3KliPMvk1EvFZu9cvkj8p1,0.629,247960.0,0.824,3KliPMvk1EvFZu9cvkj8p1,0.000628,9.0,0.0651,-6.53,1.0,Spotify,energetic,Working Out Together: HAIM,0.159,128.01,4.0,https://api.spotify.com/v1/tracks/3KliPMvk1EvFZu9cvkj8p1,audio_features,spotify:track:3KliPMvk1EvFZu9cvkj8p1,0.852
14,0.0145,https://api.spotify.com/v1/audio-analysis/5yR9u8QiOt8hJaddv32oo7,0.698,343400.0,0.912,5yR9u8QiOt8hJaddv32oo7,0.0222,11.0,0.279,-8.993,1.0,Spotify,energetic,Working Out Together: HAIM,0.0675,124.916,4.0,https://api.spotify.com/v1/tracks/5yR9u8QiOt8hJaddv32oo7,audio_features,spotify:track:5yR9u8QiOt8hJaddv32oo7,0.797
15,0.567,https://api.spotify.com/v1/audio-analysis/3aAuIvgJGdp4wWd60riWfB,0.717,246667.0,0.527,3aAuIvgJGdp4wWd60riWfB,0.00668,9.0,0.0785,-10.779,1.0,Spotify,energetic,Working Out Together: HAIM,0.0292,116.288,4.0,https://api.spotify.com/v1/tracks/3aAuIvgJGdp4wWd60riWfB,audio_features,spotify:track:3aAuIvgJGdp4wWd60riWfB,0.731
16,0.0206,https://api.spotify.com/v1/audio-analysis/5osSw3tL07Tuid7AWsvYcc,0.68,247693.0,0.894,5osSw3tL07Tuid7AWsvYcc,0.0,1.0,0.462,-4.86,1.0,Spotify,energetic,Working Out Together: HAIM,0.255,94.089,4.0,https://api.spotify.com/v1/tracks/5osSw3tL07Tuid7AWsvYcc,audio_features,spotify:track:5osSw3tL07Tuid7AWsvYcc,0.803
17,0.00543,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,0.771,230200.0,0.685,4pmc2AxSEq6g7hPVlJCPyP,0.00157,1.0,0.0537,-4.639,1.0,Spotify,energetic,Working Out Together: HAIM,0.0567,88.997,4.0,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,audio_features,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,0.683
18,0.283,https://api.spotify.com/v1/audio-analysis/0JcgDliDqDac8iOFFRm7tZ,0.757,206627.0,0.731,0JcgDliDqDac8iOFFRm7tZ,7.67e-05,6.0,0.0917,-5.704,0.0,Spotify,energetic,Working Out Together: HAIM,0.0537,120.04,4.0,https://api.spotify.com/v1/tracks/0JcgDliDqDac8iOFFRm7tZ,audio_features,spotify:track:0JcgDliDqDac8iOFFRm7tZ,0.67
19,0.484,https://api.spotify.com/v1/audio-analysis/5iSEsR6NKjlC9SrIJkyL3k,0.63,295293.0,0.605,5iSEsR6NKjlC9SrIJkyL3k,9.29e-05,0.0,0.298,-8.951,1.0,Spotify,energetic,Working Out Together: HAIM,0.0414,115.277,4.0,https://api.spotify.com/v1/tracks/5iSEsR6NKjlC9SrIJkyL3k,audio_features,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,0.266
20,0.00129,https://api.spotify.com/v1/audio-analysis/7FoUzKTSQp25oe32pY9z5p,0.669,240267.0,0.941,7FoUzKTSQp25oe32pY9z5p,4.3e-06,1.0,0.886,-5.765,0.0,Spotify,energetic,Working Out Together: HAIM,0.0313,134.809,4.0,https://api.spotify.com/v1/tracks/7FoUzKTSQp25oe32pY9z5p,audio_features,spotify:track:7FoUzKTSQp25oe32pY9z5p,0.841
21,0.139,https://api.spotify.com/v1/audio-analysis/7CbxeQuHA0uysmwrbuWoSI,0.771,226027.0,0.658,7CbxeQuHA0uysmwrbuWoSI,0.0111,0.0,0.117,-6.93,1.0,Spotify,energetic,Working Out Together: HAIM,0.0721,128.074,4.0,https://api.spotify.com/v1/tracks/7CbxeQuHA0uysmwrbuWoSI,audio_features,spotify:track:7CbxeQuHA0uysmwrbuWoSI,0.355
22,0.00203,https://api.spotify.com/v1/audio-analysis/2tY1gxCKslfXLFpFofYmJQ,0.914,157440.0,0.586,2tY1gxCKslfXLFpFofYmJQ,1.58e-06,6.0,0.0992,-8.435,0.0,Spotify,energetic,Working Out Together: HAIM,0.33,116.371,4.0,https://api.spotify.com/v1/tracks/2tY1gxCKslfXLFpFofYmJQ,audio_features,spotify:track:2tY1gxCKslfXLFpFofYmJQ,0.655
23,0.0193,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,0.611,320357.0,0.697,0DiWol3AO6WpXZgp0goxAV,0.0,2.0,0.332,-8.618,1.0,Spotify,energetic,Working Out Together: HAIM,0.133,122.752,4.0,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,audio_features,spotify:track:0DiWol3AO6WpXZgp0goxAV,0.476
24,0.0418,https://api.spotify.com/v1/audio-analysis/21RDsw7wzUJNl2FbWTgEfJ,0.621,227973.0,0.885,21RDsw7wzUJNl2FbWTgEfJ,0.492,1.0,0.133,-6.826,1.0,Spotify,energetic,Working Out Together: HAIM,0.0473,109.728,4.0,https://api.spotify.com/v1/tracks/21RDsw7wzUJNl2FbWTgEfJ,audio_features,spotify:track:21RDsw7wzUJNl2FbWTgEfJ,0.554
25,0.362,https://api.spotify.com/v1/audio-analysis/75DjPjiIp2fvJDjtt41Jfs,0.707,234893.0,0.538,75DjPjiIp2fvJDjtt41Jfs,0.0,0.0,0.317,-5.264,1.0,Spotify,energetic,Working Out Together: HAIM,0.505,121.732,4.0,https://api.spotify.com/v1/tracks/75DjPjiIp2fvJDjtt41Jfs,audio_features,spotify:track:75DjPjiIp2fvJDjtt41Jfs,0.439
26,0.126,https://api.spotify.com/v1/audio-analysis/5z7mYFfhw6N6f23VwrokJD,0.871,234000.0,0.597,5z7mYFfhw6N6f23VwrokJD,0.000115,5.0,0.0638,-4.932,0.0,Spotify,energetic,Working Out Together: HAIM,0.0464,125.999,4.0,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD,audio_features,spotify:track:5z7mYFfhw6N6f23VwrokJD,0.635
27,0.0318,https://api.spotify.com/v1/audio-analysis/1M9uq2yCiOhsO6BFozo2OE,0.792,258840.0,0.77,1M9uq2yCiOhsO6BFozo2OE,0.000194,6.0,0.122,-4.811,1.0,Spotify,energetic,Working Out Together: HAIM,0.0392,132.793,4.0,https://api.spotify.com/v1/tracks/1M9uq2yCiOhsO6BFozo2OE,audio_features,spotify:track:1M9uq2yCiOhsO6BFozo2OE,0.732
28,0.00674,https://api.spotify.com/v1/audio-analysis/6RQnRYot6B3TPZsMbbSJ20,0.707,270200.0,0.905,6RQnRYot6B3TPZsMbbSJ20,0.0331,5.0,0.138,-5.534,0.0,Spotify,energetic,Working Out Together: HAIM,0.0376,116.997,4.0,https://api.spotify.com/v1/tracks/6RQnRYot6B3TPZsMbbSJ20,audio_features,spotify:track:6RQnRYot6B3TPZsMbbSJ20,0.641
29,0.0153,https://api.spotify.com/v1/audio-analysis/2UVLuddklEVak5PXgC7baA,0.694,231787.0,0.881,2UVLuddklEVak5PXgC7baA,0.0196,1.0,0.0851,-4.053,0.0,Spotify,energetic,Working Out Together: HAIM,0.0701,121.554,4.0,https://api.spotify.com/v1/tracks/2UVLuddklEVak5PXgC7baA,audio_features,spotify:track:2UVLuddklEVak5PXgC7baA,0.924
30,0.0194,https://api.spotify.com/v1/audio-analysis/75Fgpd6IWXCsMi2wJT8uPo,0.702,247600.0,0.714,75Fgpd6IWXCsMi2wJT8uPo,1.49e-06,2.0,0.0849,-4.968,1.0,Spotify,energetic,Working Out Together: HAIM,0.0316,116.719,4.0,https://api.spotify.com/v1/tracks/75Fgpd6IWXCsMi2wJT8uPo,audio_features,spotify:track:75Fgpd6IWXCsMi2wJT8uPo,0.607
31,0.482,https://api.spotify.com/v1/audio-analysis/2B7oyUTr2pCsUqPy4bgiYB,0.806,198973.0,0.558,2B7oyUTr2pCsUqPy4bgiYB,0.0,9.0,0.0618,-6.46,1.0,Spotify,energetic,Pumped Pop,0.0683,95.016,4.0,https://api.spotify.com/v1/tracks/2B7oyUTr2pCsUqPy4bgiYB,audio_features,spotify:track:2B7oyUTr2pCsUqPy4bgiYB,0.678
32,0.0828,https://api.spotify.com/v1/audio-analysis/2tOOcDDYkh0PSjr6GwPEAJ,0.732,177670.0,0.856,2tOOcDDYkh0PSjr6GwPEAJ,0.0,11.0,0.323,-2.2,0.0,Spotify,energetic,Pumped Pop,0.0929,145.034,4.0,https://api.spotify.com/v1/tracks/2tOOcDDYkh0PSjr6GwPEAJ,audio_features,spotify:track:2tOOcDDYkh0PSjr6GwPEAJ,0.771
33,0.0564,https://api.spotify.com/v1/audio-analysis/5IUOU5xkzGHsRFOYNu3GSK,0.723,176283.0,0.726,5IUOU5xkzGHsRFOYNu3GSK,0.000126,1.0,0.057,-3.835,0.0,Spotify,energetic,Pumped Pop,0.0472,100.051,4.0,https://api.spotify.com/v1/tracks/5IUOU5xkzGHsRFOYNu3GSK,audio_features,spotify:track:5IUOU5xkzGHsRFOYNu3GSK,0.962
34,0.00839,https://api.spotify.com/v1/audio-analysis/4wNIkl5XGiAACjFBlDWuSd,0.852,180645.0,0.698,4wNIkl5XGiAACjFBlDWuSd,1.03e-06,9.0,0.0773,-7.206,1.0,Spotify,energetic,Pumped Pop,0.0629,113.039,4.0,https://api.spotify.com/v1/tracks/4wNIkl5XGiAACjFBlDWuSd,audio_features,spotify:track:4wNIkl5XGiAACjFBlDWuSd,0.324
35,0.0237,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,0.676,207133.0,0.771,3jjujdWJ72nww5eGnfs2E7,7e-06,8.0,0.102,-3.675,1.0,Spotify,energetic,Pumped Pop,0.0483,99.048,4.0,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,audio_features,spotify:track:3jjujdWJ72nww5eGnfs2E7,0.569
36,0.00103,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,0.665,157220.0,0.712,1mpD5Q8IM32I4bF6eCpU74,0.00342,1.0,0.102,-7.536,1.0,Spotify,energetic,Pumped Pop,0.0527,93.989,4.0,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,audio_features,spotify:track:1mpD5Q8IM32I4bF6eCpU74,0.669
37,0.225,https://api.spotify.com/v1/audio-analysis/05CwHjIk71RXVU40boRMnR,0.591,217653.0,0.702,05CwHjIk71RXVU40boRMnR,0.0,7.0,0.414,-5.59,1.0,Spotify,energetic,Pumped Pop,0.0289,104.003,4.0,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,audio_features,spotify:track:05CwHjIk71RXVU40boRMnR,0.501
38,0.0771,https://api.spotify.com/v1/audio-analysis/36orMWv2PgvnzXsd5CJ0yL,0.59,174444.0,0.642,36orMWv2PgvnzXsd5CJ0yL,0.0,7.0,0.105,-3.87,1.0,Spotify,energetic,Pumped Pop,0.122,107.356,4.0,https://api.spotify.com/v1/tracks/36orMWv2PgvnzXsd5CJ0yL,audio_features,spotify:track:36orMWv2PgvnzXsd5CJ0yL,0.651
39,0.00776,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,0.63,172762.0,0.633,3Z8FwOEN59mRMxDCtb8N0A,0.0,4.0,0.0541,-7.088,1.0,Spotify,energetic,Pumped Pop,0.0457,93.995,4.0,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,audio_features,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,0.452
40,0.524,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,0.692,190800.0,0.809,6LsAAHotRLMOHfCsSfYCsz,0.0,2.0,0.147,-4.198,1.0,Spotify,energetic,Pumped Pop,0.0602,123.911,4.0,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,audio_features,spotify:track:6LsAAHotRLMOHfCsSfYCsz,0.864
41,0.176,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,0.599,162583.0,0.733,7COXchtUOMd6uIT6HvmRaI,0.0,11.0,0.242,-7.058,1.0,Spotify,energetic,Pumped Pop,0.203,102.211,4.0,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI,0.534
42,0.298,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,0.668,159011.0,0.892,07Oz5StQ7GRoygNLaXs2pd,0.0,5.0,0.735,-3.001,0.0,Spotify,energetic,Pumped Pop,0.0645,95.927,4.0,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,audio_features,spotify:track:07Oz5StQ7GRoygNLaXs2pd,0.478
43,0.44,https://api.spotify.com/v1/audio-analysis/2grAr8pWMuLWn8ZYEE9wDV,0.485,200756.0,0.461,2grAr8pWMuLWn8ZYEE9wDV,0.0,9.0,0.232,-5.646,1.0,Spotify,energetic,Pumped Pop,0.0444,87.009,4.0,https://api.spotify.com/v1/tracks/2grAr8pWMuLWn8ZYEE9wDV,audio_features,spotify:track:2grAr8pWMuLWn8ZYEE9wDV,0.324
44,0.215,https://api.spotify.com/v1/audio-analysis/4uNV7GyGEBZzPDdetEEvhS,0.647,172973.0,0.553,4uNV7GyGEBZzPDdetEEvhS,0.0,11.0,0.0728,-6.35,1.0,Spotify,energetic,Pumped Pop,0.0421,110.949,4.0,https://api.spotify.com/v1/tracks/4uNV7GyGEBZzPDdetEEvhS,audio_features,spotify:track:4uNV7GyGEBZzPDdetEEvhS,0.272
45,0.00346,https://api.spotify.com/v1/audio-analysis/1fipvP2zmef6vN2IwXfJhY,0.501,200838.0,0.674,1fipvP2zmef6vN2IwXfJhY,3.56e-05,5.0,0.282,-6.363,1.0,Spotify,energetic,Pumped Pop,0.0408,155.051,4.0,https://api.spotify.com/v1/tracks/1fipvP2zmef6vN2IwXfJhY,audio_features,spotify:track:1fipvP2zmef6vN2IwXfJhY,0.152
46,0.194,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,0.77,223523.0,0.882,5PYQUBXc7NYeI1obMKSJK0,0.0,8.0,0.316,-4.792,1.0,Spotify,energetic,Pumped Pop,0.0602,99.991,4.0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,audio_features,spotify:track:5PYQUBXc7NYeI1obMKSJK0,0.385
47,0.145,https://api.spotify.com/v1/audio-analysis/0TrPqhAMoaKUFLR7iYDokf,0.79,181436.0,0.694,0TrPqhAMoaKUFLR7iYDokf,0.00252,9.0,0.281,-7.726,0.0,Spotify,energetic,Pumped Pop,0.0708,103.007,4.0,https://api.spotify.com/v1/tracks/0TrPqhAMoaKUFLR7iYDokf,audio_features,spotify:track:0TrPqhAMoaKUFLR7iYDokf,0.508
48,0.00791,https://api.spotify.com/v1/audio-analysis/11cDEev79fPKi6uJCjUhu8,0.51,226747.0,0.835,11cDEev79fPKi6uJCjUhu8,0.0,3.0,0.219,-4.673,1.0,Spotify,energetic,Pumped Pop,0.0447,140.024,4.0,https://api.spotify.com/v1/tracks/11cDEev79fPKi6uJCjUhu8,audio_features,spotify:track:11cDEev79fPKi6uJCjUhu8,0.435
49,0.123,https://api.spotify.com/v1/audio-analysis/1xK7enJZVdv37fnnxoZlPq,0.362,180840.0,0.921,1xK7enJZVdv37fnnxoZlPq,0.0,1.0,0.19,-3.815,0.0,Spotify,energetic,Pumped Pop,0.486,172.191,3.0,https://api.spotify.com/v1/tracks/1xK7enJZVdv37fnnxoZlPq,audio_features,spotify:track:1xK7enJZVdv37fnnxoZlPq,0.529
50,0.0192,https://api.spotify.com/v1/audio-analysis/0rIAC4PXANcKmitJfoqmVm,0.599,193837.0,0.887,0rIAC4PXANcKmitJfoqmVm,1.21e-06,4.0,0.3,-3.967,1.0,Spotify,energetic,Pumped Pop,0.0984,170.918,4.0,https://api.spotify.com/v1/tracks/0rIAC4PXANcKmitJfoqmVm,audio_features,spotify:track:0rIAC4PXANcKmitJfoqmVm,0.881
51,0.00122,https://api.spotify.com/v1/audio-analysis/7hpJ9tATWb2vztlq99hERP,0.623,185787.0,0.647,7hpJ9tATWb2vztlq99hERP,0.0,8.0,0.354,-5.438,1.0,Spotify,energetic,Pumped Pop,0.04,107.987,4.0,https://api.spotify.com/v1/tracks/7hpJ9tATWb2vztlq99hERP,audio_features,spotify:track:7hpJ9tATWb2vztlq99hERP,0.522
52,0.268,https://api.spotify.com/v1/audio-analysis/4PkIDTPGedm0enzdvilLNd,0.669,201072.0,0.801,4PkIDTPGedm0enzdvilLNd,0.0,8.0,0.0594,-5.445,1.0,Spotify,energetic,Pumped Pop,0.136,109.919,4.0,https://api.spotify.com/v1/tracks/4PkIDTPGedm0enzdvilLNd,audio_features,spotify:track:4PkIDTPGedm0enzdvilLNd,0.541
53,0.073,https://api.spotify.com/v1/audio-analysis/5NeFmsnXBy6xVbz8pesM5l,0.662,191786.0,0.823,5NeFmsnXBy6xVbz8pesM5l,0.0,9.0,0.0833,-4.7,1.0,Spotify,energetic,Pumped Pop,0.0971,118.958,4.0,https://api.spotify.com/v1/tracks/5NeFmsnXBy6xVbz8pesM5l,audio_features,spotify:track:5NeFmsnXBy6xVbz8pesM5l,0.435
54,0.0651,https://api.spotify.com/v1/audio-analysis/6LKYeyLt4G4SlZ6OJwFhVS,0.539,199227.0,0.651,6LKYeyLt4G4SlZ6OJwFhVS,0.0,1.0,0.0662,-5.304,1.0,Spotify,energetic,Pumped Pop,0.0432,105.159,4.0,https://api.spotify.com/v1/tracks/6LKYeyLt4G4SlZ6OJwFhVS,audio_features,spotify:track:6LKYeyLt4G4SlZ6OJwFhVS,0.474
55,0.16,https://api.spotify.com/v1/audio-analysis/1vsQb8n0icvMsFnL9663LM,0.581,205787.0,0.76,1vsQb8n0icvMsFnL9663LM,0.0,0.0,0.183,-3.962,1.0,Spotify,energetic,Pumped Pop,0.0406,104.099,4.0,https://api.spotify.com/v1/tracks/1vsQb8n0icvMsFnL9663LM,audio_features,spotify:track:1vsQb8n0icvMsFnL9663LM,0.523
56,0.128,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,0.778,185093.0,0.559,7aiClxsDWFRQ0Kzk5KI5ku,0.0,6.0,0.399,-7.109,0.0,Spotify,energetic,Pumped Pop,0.0776,129.989,1.0,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,audio_features,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,0.678
57,0.535,https://api.spotify.com/v1/audio-analysis/1wjzFQodRWrPcQ0AnYnvQ9,0.752,197437.0,0.505,1wjzFQodRWrPcQ0AnYnvQ9,2.55e-06,9.0,0.104,-7.621,1.0,Spotify,energetic,Pumped Pop,0.253,91.97,4.0,https://api.spotify.com/v1/tracks/1wjzFQodRWrPcQ0AnYnvQ9,audio_features,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,0.419
58,0.443,https://api.spotify.com/v1/audio-analysis/7tDqtZnEQcgAE92mEMtgnF,0.774,191935.0,0.45,7tDqtZnEQcgAE92mEMtgnF,3.28e-05,11.0,0.127,-6.86,1.0,Spotify,energetic,Pumped Pop,0.0896,90.055,4.0,https://api.spotify.com/v1/tracks/7tDqtZnEQcgAE92mEMtgnF,audio_features,spotify:track:7tDqtZnEQcgAE92mEMtgnF,0.648
59,0.12,https://api.spotify.com/v1/audio-analysis/6wo37KVqFJhtuxPTpLCcfe,0.294,209893.0,0.505,6wo37KVqFJhtuxPTpLCcfe,0.0,3.0,0.0977,-8.106,1.0,Spotify,energetic,Pumped Pop,0.042,85.332,1.0,https://api.spotify.com/v1/tracks/6wo37KVqFJhtuxPTpLCcfe,audio_features,spotify:track:6wo37KVqFJhtuxPTpLCcfe,0.357
60,0.00838,https://api.spotify.com/v1/audio-analysis/29fRTIKsJhLUJoldM89GZS,0.769,171387.0,0.678,29fRTIKsJhLUJoldM89GZS,0.0,2.0,0.0596,-5.604,1.0,Spotify,energetic,Pumped Pop,0.0507,85.025,4.0,https://api.spotify.com/v1/tracks/29fRTIKsJhLUJoldM89GZS,audio_features,spotify:track:29fRTIKsJhLUJoldM89GZS,0.706
61,0.289,https://api.spotify.com/v1/audio-analysis/4NSW0Km5ZG60L8FthUebPJ,0.46,220396.0,0.8,4NSW0Km5ZG60L8FthUebPJ,6.16e-06,1.0,0.121,-3.584,1.0,Spotify,energetic,Pumped Pop,0.05,102.46,4.0,https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,audio_features,spotify:track:4NSW0Km5ZG60L8FthUebPJ,0.553
62,0.423,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,0.665,190932.0,0.699,5tAa8Uaqr4VvA3693mbIhU,0.0,11.0,0.0969,-5.265,1.0,Spotify,energetic,Pumped Pop,0.0578,124.896,4.0,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,audio_features,spotify:track:5tAa8Uaqr4VvA3693mbIhU,0.585
63,0.0329,https://api.spotify.com/v1/audio-analysis/75ylrnob5O80WTKi9ugZ1Z,0.72,171898.0,0.658,75ylrnob5O80WTKi9ugZ1Z,0.0302,2.0,0.123,-7.414,1.0,Spotify,energetic,Pumped Pop,0.0446,98.001,4.0,https://api.spotify.com/v1/tracks/75ylrnob5O80WTKi9ugZ1Z,audio_features,spotify:track:75ylrnob5O80WTKi9ugZ1Z,0.134
