,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,track_href,type,uri,valence
0,0.062,https://api.spotify.com/v1/audio-analysis/4fwo6czG5nvOQMzhOto1ya,0.738,139813.0,0.717,4fwo6czG5nvOQMzhOto1ya,0.0,1.0,0.205,-5.121,1.0,Spotify,happy,Mood Booster,0.0573,98.047,4.0,https://api.spotify.com/v1/tracks/4fwo6czG5nvOQMzhOto1ya,audio_features,spotify:track:4fwo6czG5nvOQMzhOto1ya,0.5
1,0.00575,https://api.spotify.com/v1/audio-analysis/0ycFQvBTfuo1LCdG0HhszL,0.862,186613.0,0.4,0ycFQvBTfuo1LCdG0HhszL,7.49e-06,4.0,0.123,-7.486,1.0,Spotify,happy,Mood Booster,0.0736,122.963,4.0,https://api.spotify.com/v1/tracks/0ycFQvBTfuo1LCdG0HhszL,audio_features,spotify:track:0ycFQvBTfuo1LCdG0HhszL,0.596
2,0.3,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,0.806,212867.0,0.546,4umIPjkehX1r7uhmGvXiSV,0.0,9.0,0.102,-6.637,1.0,Spotify,happy,Mood Booster,0.0575,147.986,4.0,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,audio_features,spotify:track:4umIPjkehX1r7uhmGvXiSV,0.874
3,0.214,https://api.spotify.com/v1/audio-analysis/6l7lX8hJXVIUyPrTaabpqk,0.529,178747.0,0.496,6l7lX8hJXVIUyPrTaabpqk,0.0,0.0,0.212,-6.668,0.0,Spotify,happy,Mood Booster,0.151,74.619,4.0,https://api.spotify.com/v1/tracks/6l7lX8hJXVIUyPrTaabpqk,audio_features,spotify:track:6l7lX8hJXVIUyPrTaabpqk,0.588
4,0.00103,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,0.665,157220.0,0.712,1mpD5Q8IM32I4bF6eCpU74,0.00342,1.0,0.102,-7.536,1.0,Spotify,happy,Mood Booster,0.0527,93.989,4.0,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,audio_features,spotify:track:1mpD5Q8IM32I4bF6eCpU74,0.669
5,0.105,https://api.spotify.com/v1/audio-analysis/3anNizayrIeuVv3Mb2KnIR,0.532,189385.0,0.66,3anNizayrIeuVv3Mb2KnIR,0.000222,7.0,0.0996,-7.138,1.0,Spotify,happy,Mood Booster,0.0825,130.013,4.0,https://api.spotify.com/v1/tracks/3anNizayrIeuVv3Mb2KnIR,audio_features,spotify:track:3anNizayrIeuVv3Mb2KnIR,0.676
6,0.122,https://api.spotify.com/v1/audio-analysis/1e9oZCCiX42nJl0AcqriVo,0.548,174000.0,0.816,1e9oZCCiX42nJl0AcqriVo,0.0,0.0,0.335,-4.209,1.0,Spotify,happy,Mood Booster,0.0465,95.39,4.0,https://api.spotify.com/v1/tracks/1e9oZCCiX42nJl0AcqriVo,audio_features,spotify:track:1e9oZCCiX42nJl0AcqriVo,0.557
7,0.153,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,0.654,167693.0,0.63,2wrJq5XKLnmhRXHIAf9xBa,0.0,10.0,0.111,-4.644,1.0,Spotify,happy,Mood Booster,0.0259,89.991,4.0,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,audio_features,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,0.43
8,0.00839,https://api.spotify.com/v1/audio-analysis/4wNIkl5XGiAACjFBlDWuSd,0.852,180645.0,0.698,4wNIkl5XGiAACjFBlDWuSd,1.03e-06,9.0,0.0773,-7.206,1.0,Spotify,happy,Mood Booster,0.0629,113.039,4.0,https://api.spotify.com/v1/tracks/4wNIkl5XGiAACjFBlDWuSd,audio_features,spotify:track:4wNIkl5XGiAACjFBlDWuSd,0.324
9,0.44,https://api.spotify.com/v1/audio-analysis/2grAr8pWMuLWn8ZYEE9wDV,0.485,200756.0,0.461,2grAr8pWMuLWn8ZYEE9wDV,0.0,9.0,0.232,-5.646,1.0,Spotify,happy,Mood Booster,0.0444,87.009,4.0,https://api.spotify.com/v1/tracks/2grAr8pWMuLWn8ZYEE9wDV,audio_features,spotify:track:2grAr8pWMuLWn8ZYEE9wDV,0.324
10,0.0561,https://api.spotify.com/v1/audio-analysis/4ZTTUAjJCd4NMZmIU7RB4c,0.587,220141.0,0.648,4ZTTUAjJCd4NMZmIU7RB4c,0.0,11.0,0.115,-6.927,0.0,Spotify,happy,Mood Booster,0.0439,144.028,4.0,https://api.spotify.com/v1/tracks/4ZTTUAjJCd4NMZmIU7RB4c,audio_features,spotify:track:4ZTTUAjJCd4NMZmIU7RB4c,0.281
11,0.225,https://api.spotify.com/v1/audio-analysis/05CwHjIk71RXVU40boRMnR,0.591,217653.0,0.702,05CwHjIk71RXVU40boRMnR,0.0,7.0,0.414,-5.59,1.0,Spotify,happy,Mood Booster,0.0289,104.003,4.0,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,audio_features,spotify:track:05CwHjIk71RXVU40boRMnR,0.501
12,0.145,https://api.spotify.com/v1/audio-analysis/0TrPqhAMoaKUFLR7iYDokf,0.79,181436.0,0.694,0TrPqhAMoaKUFLR7iYDokf,0.00252,9.0,0.281,-7.726,0.0,Spotify,happy,Mood Booster,0.0708,103.007,4.0,https://api.spotify.com/v1/tracks/0TrPqhAMoaKUFLR7iYDokf,audio_features,spotify:track:0TrPqhAMoaKUFLR7iYDokf,0.508
13,0.0262,https://api.spotify.com/v1/audio-analysis/28Tv8zltFDr5wBCG3Pfky4,0.682,216084.0,0.783,28Tv8zltFDr5wBCG3Pfky4,0.0,8.0,0.206,-4.997,1.0,Spotify,happy,Mood Booster,0.18,106.899,4.0,https://api.spotify.com/v1/tracks/28Tv8zltFDr5wBCG3Pfky4,audio_features,spotify:track:28Tv8zltFDr5wBCG3Pfky4,0.323
14,0.233,https://api.spotify.com/v1/audio-analysis/4VginDwYTP2eaHJzO0QMjG,0.704,214907.0,0.758,4VginDwYTP2eaHJzO0QMjG,0.00144,0.0,0.0924,-3.537,1.0,Spotify,happy,Mood Booster,0.0402,120.003,4.0,https://api.spotify.com/v1/tracks/4VginDwYTP2eaHJzO0QMjG,audio_features,spotify:track:4VginDwYTP2eaHJzO0QMjG,0.534
15,0.00346,https://api.spotify.com/v1/audio-analysis/1fipvP2zmef6vN2IwXfJhY,0.501,200838.0,0.674,1fipvP2zmef6vN2IwXfJhY,3.56e-05,5.0,0.282,-6.363,1.0,Spotify,happy,Mood Booster,0.0408,155.051,4.0,https://api.spotify.com/v1/tracks/1fipvP2zmef6vN2IwXfJhY,audio_features,spotify:track:1fipvP2zmef6vN2IwXfJhY,0.152
16,0.0771,https://api.spotify.com/v1/audio-analysis/0qc4QlcCxVTGyShurEv1UU,0.59,174444.0,0.642,0qc4QlcCxVTGyShurEv1UU,0.0,7.0,0.105,-3.87,1.0,Spotify,happy,Mood Booster,0.122,107.356,4.0,https://api.spotify.com/v1/tracks/0qc4QlcCxVTGyShurEv1UU,audio_features,spotify:track:0qc4QlcCxVTGyShurEv1UU,0.651
17,0.0426,https://api.spotify.com/v1/audio-analysis/2plLJpUcYPFrl1sW2pMG63,0.585,172227.0,0.62,2plLJpUcYPFrl1sW2pMG63,0.00224,3.0,0.15,-8.09,0.0,Spotify,happy,Mood Booster,0.0327,101.939,4.0,https://api.spotify.com/v1/tracks/2plLJpUcYPFrl1sW2pMG63,audio_features,spotify:track:2plLJpUcYPFrl1sW2pMG63,0.281
18,0.0119,https://api.spotify.com/v1/audio-analysis/3cphb8kdsjElYR7r5icK3H,0.591,158805.0,0.841,3cphb8kdsjElYR7r5icK3H,0.0,4.0,0.395,-4.351,0.0,Spotify,happy,Mood Booster,0.0304,109.034,4.0,https://api.spotify.com/v1/tracks/3cphb8kdsjElYR7r5icK3H,audio_features,spotify:track:3cphb8kdsjElYR7r5icK3H,0.392
19,0.269,https://api.spotify.com/v1/audio-analysis/2qfEcCkEo5NscA9GL7ER72,0.673,211040.0,0.687,2qfEcCkEo5NscA9GL7ER72,0.0,6.0,0.181,-5.295,0.0,Spotify,happy,Mood Booster,0.0623,96.964,4.0,https://api.spotify.com/v1/tracks/2qfEcCkEo5NscA9GL7ER72,audio_features,spotify:track:2qfEcCkEo5NscA9GL7ER72,0.524
20,0.231,https://api.spotify.com/v1/audio-analysis/6V9fHiv84WlVTg7CSnIVY2,0.667,181806.0,0.583,6V9fHiv84WlVTg7CSnIVY2,4.48e-05,11.0,0.181,-5.127,0.0,Spotify,happy,Mood Booster,0.0747,92.043,4.0,https://api.spotify.com/v1/tracks/6V9fHiv84WlVTg7CSnIVY2,audio_features,spotify:track:6V9fHiv84WlVTg7CSnIVY2,0.187
21,0.837,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,0.764,189486.0,0.32,2b8fOow8UzyDFAE27YhOZM,0.0,11.0,0.0822,-7.209,1.0,Spotify,happy,Mood Booster,0.0546,91.019,4.0,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,0.575
22,0.298,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,0.668,159011.0,0.892,07Oz5StQ7GRoygNLaXs2pd,0.0,5.0,0.735,-3.001,0.0,Spotify,happy,Mood Booster,0.0645,95.927,4.0,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,audio_features,spotify:track:07Oz5StQ7GRoygNLaXs2pd,0.478
23,0.0301,https://api.spotify.com/v1/audio-analysis/7rpNuuoMbid56XkDsx2FjE,0.443,193090.0,0.582,7rpNuuoMbid56XkDsx2FjE,0.0,2.0,0.127,-6.02,1.0,Spotify,happy,Mood Booster,0.0482,147.589,4.0,https://api.spotify.com/v1/tracks/7rpNuuoMbid56XkDsx2FjE,audio_features,spotify:track:7rpNuuoMbid56XkDsx2FjE,0.239
24,0.194,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,0.77,223523.0,0.882,5PYQUBXc7NYeI1obMKSJK0,0.0,8.0,0.316,-4.792,1.0,Spotify,happy,Mood Booster,0.0602,99.991,4.0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,audio_features,spotify:track:5PYQUBXc7NYeI1obMKSJK0,0.385
25,0.0125,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,0.794,183290.0,0.793,6WrI0LAC5M1Rw2MnX2ZvEg,0.0,11.0,0.0952,-4.521,0.0,Spotify,happy,Mood Booster,0.0842,123.941,4.0,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,audio_features,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,0.677
26,0.286,https://api.spotify.com/v1/audio-analysis/1yTTMcUhL7rtz08Dsgb7Qb,0.561,197299.0,0.597,1yTTMcUhL7rtz08Dsgb7Qb,0.0,11.0,0.0979,-6.0,0.0,Spotify,happy,Mood Booster,0.0405,76.826,4.0,https://api.spotify.com/v1/tracks/1yTTMcUhL7rtz08Dsgb7Qb,audio_features,spotify:track:1yTTMcUhL7rtz08Dsgb7Qb,0.355
27,0.326,https://api.spotify.com/v1/audio-analysis/5RsKelNxucrDxgMbZ3vd3W,0.716,160465.0,0.563,5RsKelNxucrDxgMbZ3vd3W,0.0,3.0,0.119,-5.486,1.0,Spotify,happy,Mood Booster,0.0425,86.005,4.0,https://api.spotify.com/v1/tracks/5RsKelNxucrDxgMbZ3vd3W,audio_features,spotify:track:5RsKelNxucrDxgMbZ3vd3W,0.495
28,0.12,https://api.spotify.com/v1/audio-analysis/6wo37KVqFJhtuxPTpLCcfe,0.294,209893.0,0.505,6wo37KVqFJhtuxPTpLCcfe,0.0,3.0,0.0977,-8.106,1.0,Spotify,happy,Mood Booster,0.042,85.332,1.0,https://api.spotify.com/v1/tracks/6wo37KVqFJhtuxPTpLCcfe,audio_features,spotify:track:6wo37KVqFJhtuxPTpLCcfe,0.357
29,0.184,https://api.spotify.com/v1/audio-analysis/6S1IgeHxxOT9qVWnmsdGxe,0.691,219933.0,0.733,6S1IgeHxxOT9qVWnmsdGxe,0.0,6.0,0.341,-5.02,1.0,Spotify,happy,Mood Booster,0.0368,153.976,4.0,https://api.spotify.com/v1/tracks/6S1IgeHxxOT9qVWnmsdGxe,audio_features,spotify:track:6S1IgeHxxOT9qVWnmsdGxe,0.797
30,0.308,https://api.spotify.com/v1/audio-analysis/2kAIpGWnlFLQh48iut6Zzq,0.627,182080.0,0.446,2kAIpGWnlFLQh48iut6Zzq,0.00077,2.0,0.111,-9.477,0.0,Spotify,happy,Mood Booster,0.0332,139.994,4.0,https://api.spotify.com/v1/tracks/2kAIpGWnlFLQh48iut6Zzq,audio_features,spotify:track:2kAIpGWnlFLQh48iut6Zzq,0.11
31,0.0226,https://api.spotify.com/v1/audio-analysis/00Z0GIRi0l7WqQnQJCo5S2,0.362,196160.0,0.708,00Z0GIRi0l7WqQnQJCo5S2,0.0,10.0,0.0873,-4.046,1.0,Spotify,happy,Mood Booster,0.0672,166.31,4.0,https://api.spotify.com/v1/tracks/00Z0GIRi0l7WqQnQJCo5S2,audio_features,spotify:track:00Z0GIRi0l7WqQnQJCo5S2,0.513
32,0.183,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,0.878,158571.0,0.525,1Cv1YLb4q0RzL6pybtaMLo,0.0,5.0,0.0714,-6.832,1.0,Spotify,happy,Mood Booster,0.0578,112.022,4.0,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,audio_features,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,0.694
33,0.0948,https://api.spotify.com/v1/audio-analysis/1z1XegUChLLQfcbtIK8ABn,0.686,214634.0,0.83,1z1XegUChLLQfcbtIK8ABn,1.33e-06,8.0,0.182,-4.437,1.0,Spotify,happy,Mood Booster,0.0369,123.032,4.0,https://api.spotify.com/v1/tracks/1z1XegUChLLQfcbtIK8ABn,audio_features,spotify:track:1z1XegUChLLQfcbtIK8ABn,0.486
34,0.235,https://api.spotify.com/v1/audio-analysis/2K0r5GD5zYlEMx2M7ZMcqG,0.626,144530.0,0.726,2K0r5GD5zYlEMx2M7ZMcqG,0.0,5.0,0.304,-5.015,1.0,Spotify,happy,Mood Booster,0.0376,89.132,4.0,https://api.spotify.com/v1/tracks/2K0r5GD5zYlEMx2M7ZMcqG,audio_features,spotify:track:2K0r5GD5zYlEMx2M7ZMcqG,0.257
35,0.00776,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,0.63,172762.0,0.633,3Z8FwOEN59mRMxDCtb8N0A,0.0,4.0,0.0541,-7.088,1.0,Spotify,happy,Mood Booster,0.0457,93.995,4.0,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,audio_features,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,0.452
36,0.311,https://api.spotify.com/v1/audio-analysis/6HZLMsw7ZdObf3Jk7lKAMX,0.727,185547.0,0.797,6HZLMsw7ZdObf3Jk7lKAMX,4.27e-05,11.0,0.0922,-7.956,0.0,Spotify,happy,Mood Booster,0.0454,106.033,4.0,https://api.spotify.com/v1/tracks/6HZLMsw7ZdObf3Jk7lKAMX,audio_features,spotify:track:6HZLMsw7ZdObf3Jk7lKAMX,0.6
37,0.0833,https://api.spotify.com/v1/audio-analysis/1ShHhJlzaLuoZbJ3aP4z0m,0.733,197307.0,0.552,1ShHhJlzaLuoZbJ3aP4z0m,7.59e-06,7.0,0.141,-7.404,1.0,Spotify,happy,Mood Booster,0.0993,125.311,5.0,https://api.spotify.com/v1/tracks/1ShHhJlzaLuoZbJ3aP4z0m,audio_features,spotify:track:1ShHhJlzaLuoZbJ3aP4z0m,0.279
38,0.00968,https://api.spotify.com/v1/audio-analysis/4Gcv5SsxnQWpmOnUI19EJk,0.513,238459.0,0.788,4Gcv5SsxnQWpmOnUI19EJk,0.0,0.0,0.11,-4.629,1.0,Spotify,happy,Mood Booster,0.0364,139.987,4.0,https://api.spotify.com/v1/tracks/4Gcv5SsxnQWpmOnUI19EJk,audio_features,spotify:track:4Gcv5SsxnQWpmOnUI19EJk,0.234
39,0.0945,https://api.spotify.com/v1/audio-analysis/7jaDLcrbilPxoH4mIcYyB3,0.728,151734.0,0.701,7jaDLcrbilPxoH4mIcYyB3,2.08e-05,1.0,0.181,-6.58,1.0,Spotify,happy,Mood Booster,0.0406,137.97,4.0,https://api.spotify.com/v1/tracks/7jaDLcrbilPxoH4mIcYyB3,audio_features,spotify:track:7jaDLcrbilPxoH4mIcYyB3,0.413
40,0.108,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,0.795,183000.0,0.496,0DiDStADDVh3SvAsoJAFMk,0.0,0.0,0.0645,-5.883,1.0,Spotify,happy,Mood Booster,0.0722,94.01,4.0,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,audio_features,spotify:track:0DiDStADDVh3SvAsoJAFMk,0.874
41,0.245,https://api.spotify.com/v1/audio-analysis/20d27F17AZOxTJOEHAVK2Y,0.572,210236.0,0.742,20d27F17AZOxTJOEHAVK2Y,0.0,8.0,0.108,-4.589,0.0,Spotify,happy,Mood Booster,0.0347,127.19,4.0,https://api.spotify.com/v1/tracks/20d27F17AZOxTJOEHAVK2Y,audio_features,spotify:track:20d27F17AZOxTJOEHAVK2Y,0.376
42,0.607,https://api.spotify.com/v1/audio-analysis/02VHspkXhhH1QCInRWWIfr,0.397,218854.0,0.524,02VHspkXhhH1QCInRWWIfr,0.0,3.0,0.157,-5.846,1.0,Spotify,happy,Mood Booster,0.103,175.562,4.0,https://api.spotify.com/v1/tracks/02VHspkXhhH1QCInRWWIfr,audio_features,spotify:track:02VHspkXhhH1QCInRWWIfr,0.343
43,0.198,https://api.spotify.com/v1/audio-analysis/70YPzqSEwJvAIQ6nMs1cjY,0.404,220730.0,0.806,70YPzqSEwJvAIQ6nMs1cjY,0.0,2.0,0.114,-4.75,1.0,Spotify,happy,Mood Booster,0.0496,148.036,4.0,https://api.spotify.com/v1/tracks/70YPzqSEwJvAIQ6nMs1cjY,audio_features,spotify:track:70YPzqSEwJvAIQ6nMs1cjY,0.112
44,0.0128,https://api.spotify.com/v1/audio-analysis/5iFwAOB2TFkPJk8sMlxP8g,0.606,232907.0,0.799,5iFwAOB2TFkPJk8sMlxP8g,0.0,9.0,0.15,-4.452,1.0,Spotify,happy,Mood Booster,0.0261,103.014,4.0,https://api.spotify.com/v1/tracks/5iFwAOB2TFkPJk8sMlxP8g,audio_features,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,0.638
45,0.223,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,0.815,177667.0,0.518,1tNJrcVe6gwLEiZCtprs1u,0.0,7.0,0.104,-6.594,0.0,Spotify,happy,Mood Booster,0.0897,151.891,4.0,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,audio_features,spotify:track:1tNJrcVe6gwLEiZCtprs1u,0.877
46,0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030.0,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8.0,0.222,-7.513,1.0,Spotify,happy,Mood Booster,0.0656,102.998,4.0,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.347
47,0.706,https://api.spotify.com/v1/audio-analysis/1i3z3GR1JtLswOSJNO0BQw,0.394,158258.0,0.718,1i3z3GR1JtLswOSJNO0BQw,0.0,7.0,0.116,-6.336,1.0,Spotify,happy,Mood Booster,0.0607,151.912,4.0,https://api.spotify.com/v1/tracks/1i3z3GR1JtLswOSJNO0BQw,audio_features,spotify:track:1i3z3GR1JtLswOSJNO0BQw,0.247
48,0.0217,https://api.spotify.com/v1/audio-analysis/7nDYw1nNAW4dAqgmW2W3tq,0.384,217480.0,0.689,7nDYw1nNAW4dAqgmW2W3tq,2.24e-06,7.0,0.204,-5.598,1.0,Spotify,happy,Mood Booster,0.197,179.823,4.0,https://api.spotify.com/v1/tracks/7nDYw1nNAW4dAqgmW2W3tq,audio_features,spotify:track:7nDYw1nNAW4dAqgmW2W3tq,0.702
49,0.555,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,0.56,173800.0,0.68,0d2iYfpKoM0QCKvcLCkBao,0.0,6.0,0.116,-7.648,0.0,Spotify,happy,Mood Booster,0.321,89.391,4.0,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,audio_features,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0.319
50,0.236,https://api.spotify.com/v1/audio-analysis/5Pgq1Gfeth2CuUhyCXwlfC,0.765,212850.0,0.689,5Pgq1Gfeth2CuUhyCXwlfC,7.39e-06,6.0,0.114,-5.616,1.0,Spotify,happy,Mood Booster,0.0456,144.958,4.0,https://api.spotify.com/v1/tracks/5Pgq1Gfeth2CuUhyCXwlfC,audio_features,spotify:track:5Pgq1Gfeth2CuUhyCXwlfC,0.497
51,0.222,https://api.spotify.com/v1/audio-analysis/3QpkbrYXtlU3LRJu3sTK6V,0.559,192523.0,0.915,3QpkbrYXtlU3LRJu3sTK6V,0.0,9.0,0.113,-4.811,1.0,Spotify,happy,Mood Booster,0.132,117.914,4.0,https://api.spotify.com/v1/tracks/3QpkbrYXtlU3LRJu3sTK6V,audio_features,spotify:track:3QpkbrYXtlU3LRJu3sTK6V,0.361
52,0.0393,https://api.spotify.com/v1/audio-analysis/56khZQKfmdTikYbbZLgxAY,0.511,229285.0,0.747,56khZQKfmdTikYbbZLgxAY,6.63e-06,0.0,0.028,-5.904,1.0,Spotify,happy,Mood Booster,0.124,109.022,4.0,https://api.spotify.com/v1/tracks/56khZQKfmdTikYbbZLgxAY,audio_features,spotify:track:56khZQKfmdTikYbbZLgxAY,0.564
53,0.145,https://api.spotify.com/v1/audio-analysis/35MKhw2YBKApmD7fAnPERC,0.547,186805.0,0.795,35MKhw2YBKApmD7fAnPERC,0.0,8.0,0.11,-3.721,1.0,Spotify,happy,Mood Booster,0.0489,118.118,4.0,https://api.spotify.com/v1/tracks/35MKhw2YBKApmD7fAnPERC,audio_features,spotify:track:35MKhw2YBKApmD7fAnPERC,0.723
54,0.0396,https://api.spotify.com/v1/audio-analysis/2Mfv5HaqnI18Q9JRv9hqnn,0.708,211784.0,0.661,2Mfv5HaqnI18Q9JRv9hqnn,0.000244,0.0,0.113,-6.543,0.0,Spotify,happy,Mood Booster,0.0546,102.046,4.0,https://api.spotify.com/v1/tracks/2Mfv5HaqnI18Q9JRv9hqnn,audio_features,spotify:track:2Mfv5HaqnI18Q9JRv9hqnn,0.317
55,0.0142,https://api.spotify.com/v1/audio-analysis/58fGC7ZRlPhW1J7kLx1goK,0.629,191579.0,0.82,58fGC7ZRlPhW1J7kLx1goK,4.34e-05,1.0,0.039,-5.651,1.0,Spotify,happy,Mood Booster,0.0543,113.95,4.0,https://api.spotify.com/v1/tracks/58fGC7ZRlPhW1J7kLx1goK,audio_features,spotify:track:58fGC7ZRlPhW1J7kLx1goK,0.329
56,0.0154,https://api.spotify.com/v1/audio-analysis/6oJ6le65B3SEqPwMRNXWjY,0.693,228267.0,0.678,6oJ6le65B3SEqPwMRNXWjY,6.05e-06,8.0,0.101,-7.159,1.0,Spotify,happy,Mood Booster,0.0324,103.952,4.0,https://api.spotify.com/v1/tracks/6oJ6le65B3SEqPwMRNXWjY,audio_features,spotify:track:6oJ6le65B3SEqPwMRNXWjY,0.404
57,0.427,https://api.spotify.com/v1/audio-analysis/5SspaMrPfWyRCS0GpjIxa6,0.456,149053.0,0.496,5SspaMrPfWyRCS0GpjIxa6,0.0,1.0,0.134,-6.986,1.0,Spotify,happy,Mood Booster,0.0743,90.552,4.0,https://api.spotify.com/v1/tracks/5SspaMrPfWyRCS0GpjIxa6,audio_features,spotify:track:5SspaMrPfWyRCS0GpjIxa6,0.45
58,0.00775,https://api.spotify.com/v1/audio-analysis/76nqCfJOcFFWBJN32PAksn,0.638,162399.0,0.688,76nqCfJOcFFWBJN32PAksn,0.0,1.0,0.126,-4.056,0.0,Spotify,happy,Mood Booster,0.0407,129.856,4.0,https://api.spotify.com/v1/tracks/76nqCfJOcFFWBJN32PAksn,audio_features,spotify:track:76nqCfJOcFFWBJN32PAksn,0.434
59,0.00285,https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl,0.667,237520.0,0.719,7szuecWAPwGoV1e5vGu8tl,8.1e-05,7.0,0.0736,-5.371,0.0,Spotify,happy,Mood Booster,0.0346,100.021,4.0,https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl,audio_features,spotify:track:7szuecWAPwGoV1e5vGu8tl,0.717
60,0.00277,https://api.spotify.com/v1/audio-analysis/463PQggkmk5tTw8ug0ahOX,0.761,188187.0,0.607,463PQggkmk5tTw8ug0ahOX,0.0,7.0,0.132,-6.274,1.0,Spotify,happy,Mood Booster,0.0964,105.979,4.0,https://api.spotify.com/v1/tracks/463PQggkmk5tTw8ug0ahOX,audio_features,spotify:track:463PQggkmk5tTw8ug0ahOX,0.71
61,0.127,https://api.spotify.com/v1/audio-analysis/5Gj1wG8b12VQdEd3hUuSwo,0.715,198635.0,0.635,5Gj1wG8b12VQdEd3hUuSwo,0.0,7.0,0.0862,-6.591,1.0,Spotify,happy,Mood Booster,0.0791,112.887,4.0,https://api.spotify.com/v1/tracks/5Gj1wG8b12VQdEd3hUuSwo,audio_features,spotify:track:5Gj1wG8b12VQdEd3hUuSwo,0.39
62,0.0686,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,0.674,176547.0,0.774,62aP9fBQKYKxi7PDXwcUAS,0.00188,11.0,0.393,-7.567,0.0,Spotify,happy,Mood Booster,0.0892,112.05,4.0,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,audio_features,spotify:track:62aP9fBQKYKxi7PDXwcUAS,0.33
63,0.0046,https://api.spotify.com/v1/audio-analysis/5o8lxcSYAj8uXTiIHoyyA9,0.672,211838.0,0.752,5o8lxcSYAj8uXTiIHoyyA9,0.00047,4.0,0.056,-4.866,1.0,Spotify,happy,Mood Booster,0.0843,116.945,4.0,https://api.spotify.com/v1/tracks/5o8lxcSYAj8uXTiIHoyyA9,audio_features,spotify:track:5o8lxcSYAj8uXTiIHoyyA9,0.429
64,0.131,https://api.spotify.com/v1/audio-analysis/7vgv8KZBSo0TPzyIWG9yzV,0.693,180283.0,0.835,7vgv8KZBSo0TPzyIWG9yzV,0.0,6.0,0.073,-3.242,1.0,Spotify,happy,Mood Booster,0.0623,128.057,4.0,https://api.spotify.com/v1/tracks/7vgv8KZBSo0TPzyIWG9yzV,audio_features,spotify:track:7vgv8KZBSo0TPzyIWG9yzV,0.743
65,0.128,https://api.spotify.com/v1/audio-analysis/1gZFRYcPz3wKevEaNYRwfW,0.665,230611.0,0.703,1gZFRYcPz3wKevEaNYRwfW,0.0,8.0,0.115,-3.885,1.0,Spotify,happy,Mood Booster,0.07,97.968,4.0,https://api.spotify.com/v1/tracks/1gZFRYcPz3wKevEaNYRwfW,audio_features,spotify:track:1gZFRYcPz3wKevEaNYRwfW,0.257
