,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,track_href,type,uri,valence
930,0.000569,https://api.spotify.com/v1/audio-analysis/56Z3lLPTcozYkoAl9HsQLI,0.666,190486.0,0.69,56Z3lLPTcozYkoAl9HsQLI,0.857,6.0,0.194,-4.952,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.219,126.17,4.0,https://api.spotify.com/v1/tracks/56Z3lLPTcozYkoAl9HsQLI,audio_features,spotify:track:56Z3lLPTcozYkoAl9HsQLI,0.546
931,0.00166,https://api.spotify.com/v1/audio-analysis/2YvcZ3xSlSLFEuDLybGzDb,0.567,230625.0,0.877,2YvcZ3xSlSLFEuDLybGzDb,0.000342,4.0,0.0992,-3.214,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0314,125.007,4.0,https://api.spotify.com/v1/tracks/2YvcZ3xSlSLFEuDLybGzDb,audio_features,spotify:track:2YvcZ3xSlSLFEuDLybGzDb,0.341
932,0.0178,https://api.spotify.com/v1/audio-analysis/4SlkCNvosh6H75Cx46Y4K0,0.518,190078.0,0.886,4SlkCNvosh6H75Cx46Y4K0,4.65e-06,1.0,0.253,-4.184,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.056,137.917,4.0,https://api.spotify.com/v1/tracks/4SlkCNvosh6H75Cx46Y4K0,audio_features,spotify:track:4SlkCNvosh6H75Cx46Y4K0,0.263
933,0.103,https://api.spotify.com/v1/audio-analysis/6ya4fUjZhix8plZij07IzF,0.678,153501.0,0.942,6ya4fUjZhix8plZij07IzF,3.78e-05,9.0,0.315,-2.136,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.165,128.06,4.0,https://api.spotify.com/v1/tracks/6ya4fUjZhix8plZij07IzF,audio_features,spotify:track:6ya4fUjZhix8plZij07IzF,0.148
934,0.0169,https://api.spotify.com/v1/audio-analysis/0MzGlglhtPUWykfrJhfe4y,0.644,191543.0,0.837,0MzGlglhtPUWykfrJhfe4y,0.000223,0.0,0.483,-8.223,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.16,126.016,4.0,https://api.spotify.com/v1/tracks/0MzGlglhtPUWykfrJhfe4y,audio_features,spotify:track:0MzGlglhtPUWykfrJhfe4y,0.504
935,0.071,https://api.spotify.com/v1/audio-analysis/1DFYhzwSzyIpValmYbYULm,0.707,180098.0,0.719,1DFYhzwSzyIpValmYbYULm,3.07e-05,6.0,0.459,-3.958,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0536,127.916,4.0,https://api.spotify.com/v1/tracks/1DFYhzwSzyIpValmYbYULm,audio_features,spotify:track:1DFYhzwSzyIpValmYbYULm,0.431
936,0.000965,https://api.spotify.com/v1/audio-analysis/5HZqFaTxoVArZFuOztWOaa,0.759,156279.0,0.843,5HZqFaTxoVArZFuOztWOaa,5.98e-05,8.0,0.274,-5.408,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0477,129.028,4.0,https://api.spotify.com/v1/tracks/5HZqFaTxoVArZFuOztWOaa,audio_features,spotify:track:5HZqFaTxoVArZFuOztWOaa,0.42
937,0.00231,https://api.spotify.com/v1/audio-analysis/0TzHJW1n7LfBGNsQavjpSB,0.379,186964.0,0.909,0TzHJW1n7LfBGNsQavjpSB,0.0449,5.0,0.58,-4.617,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0649,125.946,4.0,https://api.spotify.com/v1/tracks/0TzHJW1n7LfBGNsQavjpSB,audio_features,spotify:track:0TzHJW1n7LfBGNsQavjpSB,0.273
938,0.000273,https://api.spotify.com/v1/audio-analysis/5JWrmR8lO6yg32iCaTweJ3,0.797,162667.0,0.782,5JWrmR8lO6yg32iCaTweJ3,0.0,0.0,0.0848,-4.024,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0894,134.999,4.0,https://api.spotify.com/v1/tracks/5JWrmR8lO6yg32iCaTweJ3,audio_features,spotify:track:5JWrmR8lO6yg32iCaTweJ3,0.345
939,0.123,https://api.spotify.com/v1/audio-analysis/4sDsOUcpA53YU5HZ8A3VZT,0.692,203906.0,0.777,4sDsOUcpA53YU5HZ8A3VZT,3.03e-05,6.0,0.176,-5.472,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.19,128.017,4.0,https://api.spotify.com/v1/tracks/4sDsOUcpA53YU5HZ8A3VZT,audio_features,spotify:track:4sDsOUcpA53YU5HZ8A3VZT,0.694
940,0.0563,https://api.spotify.com/v1/audio-analysis/2iGn9Qrtl7HVFX6aPA7HUO,0.694,125625.0,0.903,2iGn9Qrtl7HVFX6aPA7HUO,0.25,8.0,0.0489,-6.324,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0485,128.03,4.0,https://api.spotify.com/v1/tracks/2iGn9Qrtl7HVFX6aPA7HUO,audio_features,spotify:track:2iGn9Qrtl7HVFX6aPA7HUO,0.551
941,0.00308,https://api.spotify.com/v1/audio-analysis/2CaFENbuuAiVhSoQUiPdTq,0.592,163200.0,0.84,2CaFENbuuAiVhSoQUiPdTq,0.0,0.0,0.114,-4.569,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0375,149.998,4.0,https://api.spotify.com/v1/tracks/2CaFENbuuAiVhSoQUiPdTq,audio_features,spotify:track:2CaFENbuuAiVhSoQUiPdTq,0.232
942,0.123,https://api.spotify.com/v1/audio-analysis/2JlIgHTECXRBQs9kb7KXKG,0.576,175952.0,0.73,2JlIgHTECXRBQs9kb7KXKG,0.0,4.0,0.316,-8.788,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0824,125.937,4.0,https://api.spotify.com/v1/tracks/2JlIgHTECXRBQs9kb7KXKG,audio_features,spotify:track:2JlIgHTECXRBQs9kb7KXKG,0.164
943,0.0169,https://api.spotify.com/v1/audio-analysis/5GTboKbndutgM0oJOMpzTC,0.541,147656.0,0.813,5GTboKbndutgM0oJOMpzTC,4.83e-06,7.0,0.324,-4.887,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0746,128.019,4.0,https://api.spotify.com/v1/tracks/5GTboKbndutgM0oJOMpzTC,audio_features,spotify:track:5GTboKbndutgM0oJOMpzTC,0.541
944,0.0325,https://api.spotify.com/v1/audio-analysis/4dgkustBLuGq8tjsWtzRoO,0.674,212344.0,0.835,4dgkustBLuGq8tjsWtzRoO,0.00124,3.0,0.0964,-4.147,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0598,127.981,4.0,https://api.spotify.com/v1/tracks/4dgkustBLuGq8tjsWtzRoO,audio_features,spotify:track:4dgkustBLuGq8tjsWtzRoO,0.113
945,0.00773,https://api.spotify.com/v1/audio-analysis/4YXwvMkVmoNQR4UCn2VcEr,0.656,142408.0,0.871,4YXwvMkVmoNQR4UCn2VcEr,6.23e-05,3.0,0.101,-4.19,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.178,129.036,4.0,https://api.spotify.com/v1/tracks/4YXwvMkVmoNQR4UCn2VcEr,audio_features,spotify:track:4YXwvMkVmoNQR4UCn2VcEr,0.317
946,0.0116,https://api.spotify.com/v1/audio-analysis/3QfDrAaVyBjrRBJpZq4eu4,0.521,175664.0,0.855,3QfDrAaVyBjrRBJpZq4eu4,0.0,2.0,0.347,-5.136,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.048,128.076,4.0,https://api.spotify.com/v1/tracks/3QfDrAaVyBjrRBJpZq4eu4,audio_features,spotify:track:3QfDrAaVyBjrRBJpZq4eu4,0.283
947,0.00292,https://api.spotify.com/v1/audio-analysis/4G5tyjccKnH2yGgh9TgPgy,0.55,198400.0,0.919,4G5tyjccKnH2yGgh9TgPgy,0.000883,9.0,0.35,-3.559,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.112,75.045,4.0,https://api.spotify.com/v1/tracks/4G5tyjccKnH2yGgh9TgPgy,audio_features,spotify:track:4G5tyjccKnH2yGgh9TgPgy,0.424
948,0.00402,https://api.spotify.com/v1/audio-analysis/3UvBGpAs9VSLAQYJZJdaNa,0.47,183398.0,0.731,3UvBGpAs9VSLAQYJZJdaNa,0.0,3.0,0.0733,-4.141,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.037,127.977,4.0,https://api.spotify.com/v1/tracks/3UvBGpAs9VSLAQYJZJdaNa,audio_features,spotify:track:3UvBGpAs9VSLAQYJZJdaNa,0.174
949,0.229,https://api.spotify.com/v1/audio-analysis/2W6gjA8ei5yISmKwpDt6ka,0.632,181072.0,0.658,2W6gjA8ei5yISmKwpDt6ka,0.00345,7.0,0.376,-5.325,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.272,124.054,4.0,https://api.spotify.com/v1/tracks/2W6gjA8ei5yISmKwpDt6ka,audio_features,spotify:track:2W6gjA8ei5yISmKwpDt6ka,0.267
950,0.000187,https://api.spotify.com/v1/audio-analysis/16QhpULFOW9fE2yvXsJV6A,0.468,180000.0,0.83,16QhpULFOW9fE2yvXsJV6A,0.0,8.0,0.0875,-3.301,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0727,126.835,4.0,https://api.spotify.com/v1/tracks/16QhpULFOW9fE2yvXsJV6A,audio_features,spotify:track:16QhpULFOW9fE2yvXsJV6A,0.162
951,0.0198,https://api.spotify.com/v1/audio-analysis/2jxfHzOYVLmGKejNRHvqoc,0.576,197184.0,0.948,2jxfHzOYVLmGKejNRHvqoc,0.000123,9.0,0.683,-4.251,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0898,128.029,3.0,https://api.spotify.com/v1/tracks/2jxfHzOYVLmGKejNRHvqoc,audio_features,spotify:track:2jxfHzOYVLmGKejNRHvqoc,0.193
952,0.131,https://api.spotify.com/v1/audio-analysis/0tBzea0YVCVUNBs5XiPGVV,0.578,199138.0,0.766,0tBzea0YVCVUNBs5XiPGVV,0.0,0.0,0.167,-7.797,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0449,122.95,4.0,https://api.spotify.com/v1/tracks/0tBzea0YVCVUNBs5XiPGVV,audio_features,spotify:track:0tBzea0YVCVUNBs5XiPGVV,0.461
953,0.0609,https://api.spotify.com/v1/audio-analysis/2A0CxheiQGQdCiKtOR7jMP,0.673,159360.0,0.771,2A0CxheiQGQdCiKtOR7jMP,0.000277,0.0,0.209,-6.178,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.137,125.061,4.0,https://api.spotify.com/v1/tracks/2A0CxheiQGQdCiKtOR7jMP,audio_features,spotify:track:2A0CxheiQGQdCiKtOR7jMP,0.687
954,0.084,https://api.spotify.com/v1/audio-analysis/3CuE0SXDnJJbEsIt4Xijsn,0.603,213750.0,0.953,3CuE0SXDnJJbEsIt4Xijsn,0.878,7.0,0.308,-3.838,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0382,128.031,4.0,https://api.spotify.com/v1/tracks/3CuE0SXDnJJbEsIt4Xijsn,audio_features,spotify:track:3CuE0SXDnJJbEsIt4Xijsn,0.209
955,0.004,https://api.spotify.com/v1/audio-analysis/17kleFbwU5STT8AiR1EXOT,0.566,240384.0,0.909,17kleFbwU5STT8AiR1EXOT,0.0932,8.0,0.156,-7.281,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.054,127.037,4.0,https://api.spotify.com/v1/tracks/17kleFbwU5STT8AiR1EXOT,audio_features,spotify:track:17kleFbwU5STT8AiR1EXOT,0.382
956,0.00123,https://api.spotify.com/v1/audio-analysis/1rb7xwJXCXLCQrG5gt0qzQ,0.572,198256.0,0.624,1rb7xwJXCXLCQrG5gt0qzQ,0.802,6.0,0.315,-12.333,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0358,128.035,4.0,https://api.spotify.com/v1/tracks/1rb7xwJXCXLCQrG5gt0qzQ,audio_features,spotify:track:1rb7xwJXCXLCQrG5gt0qzQ,0.115
957,0.00395,https://api.spotify.com/v1/audio-analysis/55Wl4ky0Q2frzyCVcofAOg,0.551,174277.0,0.975,55Wl4ky0Q2frzyCVcofAOg,0.415,8.0,0.075,-3.909,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0436,124.982,4.0,https://api.spotify.com/v1/tracks/55Wl4ky0Q2frzyCVcofAOg,audio_features,spotify:track:55Wl4ky0Q2frzyCVcofAOg,0.544
958,0.0663,https://api.spotify.com/v1/audio-analysis/7N06jo3EnV792VFaG8vuW6,0.818,160794.0,0.823,7N06jo3EnV792VFaG8vuW6,1.17e-05,11.0,0.133,-3.563,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.2,128.136,4.0,https://api.spotify.com/v1/tracks/7N06jo3EnV792VFaG8vuW6,audio_features,spotify:track:7N06jo3EnV792VFaG8vuW6,0.52
959,0.116,https://api.spotify.com/v1/audio-analysis/4Bg9bn2sJZXbB2fjPBMw3x,0.554,191250.0,0.721,4Bg9bn2sJZXbB2fjPBMw3x,0.0,0.0,0.345,-3.761,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0527,127.981,4.0,https://api.spotify.com/v1/tracks/4Bg9bn2sJZXbB2fjPBMw3x,audio_features,spotify:track:4Bg9bn2sJZXbB2fjPBMw3x,0.565
960,0.0326,https://api.spotify.com/v1/audio-analysis/3wSrPtJpnGaUC2hOmJy0BV,0.333,189826.0,0.985,3wSrPtJpnGaUC2hOmJy0BV,0.769,5.0,0.226,-2.843,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0563,135.24,4.0,https://api.spotify.com/v1/tracks/3wSrPtJpnGaUC2hOmJy0BV,audio_features,spotify:track:3wSrPtJpnGaUC2hOmJy0BV,0.393
961,0.00996,https://api.spotify.com/v1/audio-analysis/1AAOufGstZ5Lr08z5yxKTb,0.553,180952.0,0.893,1AAOufGstZ5Lr08z5yxKTb,0.0,5.0,0.106,-3.857,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0403,125.962,4.0,https://api.spotify.com/v1/tracks/1AAOufGstZ5Lr08z5yxKTb,audio_features,spotify:track:1AAOufGstZ5Lr08z5yxKTb,0.15
962,0.0611,https://api.spotify.com/v1/audio-analysis/0ou367q5bmco9pZNxq80iD,0.766,166200.0,0.849,0ou367q5bmco9pZNxq80iD,0.0809,11.0,0.0536,-5.42,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0361,125.033,4.0,https://api.spotify.com/v1/tracks/0ou367q5bmco9pZNxq80iD,audio_features,spotify:track:0ou367q5bmco9pZNxq80iD,0.589
963,0.00312,https://api.spotify.com/v1/audio-analysis/4rBjP3PrWdWEdFdTt33H9X,0.592,164160.0,0.895,4rBjP3PrWdWEdFdTt33H9X,0.0,6.0,0.302,-4.577,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0857,125.025,3.0,https://api.spotify.com/v1/tracks/4rBjP3PrWdWEdFdTt33H9X,audio_features,spotify:track:4rBjP3PrWdWEdFdTt33H9X,0.293
964,0.0113,https://api.spotify.com/v1/audio-analysis/4Hx3pxtUiKlW1jBh6b7LJ8,0.482,170625.0,0.644,4Hx3pxtUiKlW1jBh6b7LJ8,0.0998,6.0,0.131,-10.67,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.042,127.945,4.0,https://api.spotify.com/v1/tracks/4Hx3pxtUiKlW1jBh6b7LJ8,audio_features,spotify:track:4Hx3pxtUiKlW1jBh6b7LJ8,0.0704
965,0.00222,https://api.spotify.com/v1/audio-analysis/3IOvs8528ie9laMQO4PLPD,0.606,154687.0,0.952,3IOvs8528ie9laMQO4PLPD,0.0683,1.0,0.293,-3.391,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0652,127.965,4.0,https://api.spotify.com/v1/tracks/3IOvs8528ie9laMQO4PLPD,audio_features,spotify:track:3IOvs8528ie9laMQO4PLPD,0.29
966,0.0176,https://api.spotify.com/v1/audio-analysis/22zxLxXlXrBIm7XaazHNrg,0.422,244453.0,0.711,22zxLxXlXrBIm7XaazHNrg,0.0,2.0,0.559,-4.809,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0385,128.066,4.0,https://api.spotify.com/v1/tracks/22zxLxXlXrBIm7XaazHNrg,audio_features,spotify:track:22zxLxXlXrBIm7XaazHNrg,0.321
967,0.00188,https://api.spotify.com/v1/audio-analysis/7ENBXir2EaAuMnCZUQIDoL,0.553,167500.0,0.827,7ENBXir2EaAuMnCZUQIDoL,0.0,2.0,0.304,-5.381,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0482,132.077,4.0,https://api.spotify.com/v1/tracks/7ENBXir2EaAuMnCZUQIDoL,audio_features,spotify:track:7ENBXir2EaAuMnCZUQIDoL,0.153
968,0.0443,https://api.spotify.com/v1/audio-analysis/3JVzerpnYVJNrdEyKPWslK,0.679,165500.0,0.808,3JVzerpnYVJNrdEyKPWslK,0.000602,0.0,0.227,-5.812,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0497,125.98,4.0,https://api.spotify.com/v1/tracks/3JVzerpnYVJNrdEyKPWslK,audio_features,spotify:track:3JVzerpnYVJNrdEyKPWslK,0.318
969,0.0997,https://api.spotify.com/v1/audio-analysis/2aXA9aQfrqaOi1Wy3NfSZI,0.653,204591.0,0.757,2aXA9aQfrqaOi1Wy3NfSZI,0.0,3.0,0.242,-3.642,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0555,128.015,4.0,https://api.spotify.com/v1/tracks/2aXA9aQfrqaOi1Wy3NfSZI,audio_features,spotify:track:2aXA9aQfrqaOi1Wy3NfSZI,0.233
970,0.0793,https://api.spotify.com/v1/audio-analysis/6JXrAJ1u6R20f2k6TnNlQs,0.51,187734.0,0.819,6JXrAJ1u6R20f2k6TnNlQs,0.0,5.0,0.455,-5.677,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.134,127.821,4.0,https://api.spotify.com/v1/tracks/6JXrAJ1u6R20f2k6TnNlQs,audio_features,spotify:track:6JXrAJ1u6R20f2k6TnNlQs,0.482
971,0.129,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,0.598,168387.0,0.526,7CHi4DtfK4heMlQaudCuHK,0.0,10.0,0.14,-8.659,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0415,123.935,4.0,https://api.spotify.com/v1/tracks/7CHi4DtfK4heMlQaudCuHK,audio_features,spotify:track:7CHi4DtfK4heMlQaudCuHK,0.529
972,0.0531,https://api.spotify.com/v1/audio-analysis/2v2edujm2Q9br40963gmLt,0.482,147539.0,0.624,2v2edujm2Q9br40963gmLt,0.122,1.0,0.329,-9.588,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0405,127.939,4.0,https://api.spotify.com/v1/tracks/2v2edujm2Q9br40963gmLt,audio_features,spotify:track:2v2edujm2Q9br40963gmLt,0.221
973,0.00887,https://api.spotify.com/v1/audio-analysis/7rRMmhC027ixjjXzuZYoMv,0.572,206667.0,0.811,7rRMmhC027ixjjXzuZYoMv,5.65e-06,6.0,0.124,-4.874,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.066,125.946,4.0,https://api.spotify.com/v1/tracks/7rRMmhC027ixjjXzuZYoMv,audio_features,spotify:track:7rRMmhC027ixjjXzuZYoMv,0.332
974,0.0171,https://api.spotify.com/v1/audio-analysis/79zshLLUoqncCBkd9YfVUE,0.36,185916.0,0.89,79zshLLUoqncCBkd9YfVUE,0.252,8.0,0.146,-5.645,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0383,106.554,3.0,https://api.spotify.com/v1/tracks/79zshLLUoqncCBkd9YfVUE,audio_features,spotify:track:79zshLLUoqncCBkd9YfVUE,0.0897
975,0.0163,https://api.spotify.com/v1/audio-analysis/2KtOOW1DN1D0AJTkJmfq3M,0.344,202969.0,0.865,2KtOOW1DN1D0AJTkJmfq3M,5.8e-05,4.0,0.105,-5.84,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.222,128.07,4.0,https://api.spotify.com/v1/tracks/2KtOOW1DN1D0AJTkJmfq3M,audio_features,spotify:track:2KtOOW1DN1D0AJTkJmfq3M,0.205
976,0.104,https://api.spotify.com/v1/audio-analysis/4tbL8AtrM4hIYATf1kKp18,0.607,157969.0,0.859,4tbL8AtrM4hIYATf1kKp18,0.427,6.0,0.135,-3.995,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0405,128.013,4.0,https://api.spotify.com/v1/tracks/4tbL8AtrM4hIYATf1kKp18,audio_features,spotify:track:4tbL8AtrM4hIYATf1kKp18,0.268
977,0.0936,https://api.spotify.com/v1/audio-analysis/5dS2dvXVPe7AR6UwBpnomW,0.587,172381.0,0.92,5dS2dvXVPe7AR6UwBpnomW,0.073,0.0,0.185,-4.697,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0914,126.035,4.0,https://api.spotify.com/v1/tracks/5dS2dvXVPe7AR6UwBpnomW,audio_features,spotify:track:5dS2dvXVPe7AR6UwBpnomW,0.35
978,0.0403,https://api.spotify.com/v1/audio-analysis/0gavaUI3E0tGP2aAWH6asA,0.729,137285.0,0.751,0gavaUI3E0tGP2aAWH6asA,0.0,6.0,0.179,-4.402,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.043,127.853,4.0,https://api.spotify.com/v1/tracks/0gavaUI3E0tGP2aAWH6asA,audio_features,spotify:track:0gavaUI3E0tGP2aAWH6asA,0.349
979,0.0142,https://api.spotify.com/v1/audio-analysis/18SkpBx7QAnw6lOUpNNSUf,0.466,187150.0,0.869,18SkpBx7QAnw6lOUpNNSUf,0.00241,3.0,0.115,-4.275,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0529,126.113,4.0,https://api.spotify.com/v1/tracks/18SkpBx7QAnw6lOUpNNSUf,audio_features,spotify:track:18SkpBx7QAnw6lOUpNNSUf,0.185
980,0.00311,https://api.spotify.com/v1/audio-analysis/7tzXj0hOrLZKJab1Y4yWXX,0.56,160966.0,0.954,7tzXj0hOrLZKJab1Y4yWXX,5.42e-05,11.0,0.248,-1.616,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0647,145.031,4.0,https://api.spotify.com/v1/tracks/7tzXj0hOrLZKJab1Y4yWXX,audio_features,spotify:track:7tzXj0hOrLZKJab1Y4yWXX,0.453
981,0.415,https://api.spotify.com/v1/audio-analysis/1ppOGANOzMT01Cxh9jx4hN,0.735,139048.0,0.5,1ppOGANOzMT01Cxh9jx4hN,3.12e-05,8.0,0.13,-11.297,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0511,126.1,4.0,https://api.spotify.com/v1/tracks/1ppOGANOzMT01Cxh9jx4hN,audio_features,spotify:track:1ppOGANOzMT01Cxh9jx4hN,0.119
982,0.0212,https://api.spotify.com/v1/audio-analysis/1JEwN9kxIBSw1DCQVVXzuT,0.517,205884.0,0.716,1JEwN9kxIBSw1DCQVVXzuT,0.0,0.0,0.127,-4.012,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0369,128.064,4.0,https://api.spotify.com/v1/tracks/1JEwN9kxIBSw1DCQVVXzuT,audio_features,spotify:track:1JEwN9kxIBSw1DCQVVXzuT,0.354
983,0.0434,https://api.spotify.com/v1/audio-analysis/1A80HRxJMhn6YAxqRup4BQ,0.577,160000.0,0.975,1A80HRxJMhn6YAxqRup4BQ,0.000166,2.0,0.19,-2.841,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0656,126.076,4.0,https://api.spotify.com/v1/tracks/1A80HRxJMhn6YAxqRup4BQ,audio_features,spotify:track:1A80HRxJMhn6YAxqRup4BQ,0.416
984,0.00764,https://api.spotify.com/v1/audio-analysis/2V5tWMzYAVCoWhD147jwmW,0.652,168791.0,0.825,2V5tWMzYAVCoWhD147jwmW,0.00079,6.0,0.243,-3.877,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0385,128.046,4.0,https://api.spotify.com/v1/tracks/2V5tWMzYAVCoWhD147jwmW,audio_features,spotify:track:2V5tWMzYAVCoWhD147jwmW,0.223
985,0.0103,https://api.spotify.com/v1/audio-analysis/0xMWzIdAhY3XYNRNcsZve9,0.624,176288.0,0.827,0xMWzIdAhY3XYNRNcsZve9,0.0,6.0,0.16,-4.333,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.104,128.056,4.0,https://api.spotify.com/v1/tracks/0xMWzIdAhY3XYNRNcsZve9,audio_features,spotify:track:0xMWzIdAhY3XYNRNcsZve9,0.313
986,0.00664,https://api.spotify.com/v1/audio-analysis/0ui5nG3bRxEfd9jTODUZAK,0.534,203461.0,0.977,0ui5nG3bRxEfd9jTODUZAK,0.0491,4.0,0.487,-1.908,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0806,130.016,4.0,https://api.spotify.com/v1/tracks/0ui5nG3bRxEfd9jTODUZAK,audio_features,spotify:track:0ui5nG3bRxEfd9jTODUZAK,0.15
987,0.00233,https://api.spotify.com/v1/audio-analysis/4M5gczvQjzZv0xBxWSkgbn,0.618,153281.0,0.875,4M5gczvQjzZv0xBxWSkgbn,1.44e-06,8.0,0.341,-4.417,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.159,128.005,4.0,https://api.spotify.com/v1/tracks/4M5gczvQjzZv0xBxWSkgbn,audio_features,spotify:track:4M5gczvQjzZv0xBxWSkgbn,0.502
988,0.0149,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,0.737,208474.0,0.828,0qaWEvPkts34WF68r8Dzx9,0.000583,11.0,0.0862,-4.711,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0396,124.052,4.0,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,audio_features,spotify:track:0qaWEvPkts34WF68r8Dzx9,0.517
989,0.0657,https://api.spotify.com/v1/audio-analysis/3abOKOImSdV5gi9Gg0HfOL,0.758,169141.0,0.899,3abOKOImSdV5gi9Gg0HfOL,0.00513,1.0,0.335,-3.817,0.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.165,125.766,4.0,https://api.spotify.com/v1/tracks/3abOKOImSdV5gi9Gg0HfOL,audio_features,spotify:track:3abOKOImSdV5gi9Gg0HfOL,0.668
990,0.0149,https://api.spotify.com/v1/audio-analysis/3taZBDXfh29RZ1ySKtNLF6,0.62,175470.0,0.745,3taZBDXfh29RZ1ySKtNLF6,0.0,0.0,0.103,-6.731,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0394,126.034,4.0,https://api.spotify.com/v1/tracks/3taZBDXfh29RZ1ySKtNLF6,audio_features,spotify:track:3taZBDXfh29RZ1ySKtNLF6,0.204
991,0.0214,https://api.spotify.com/v1/audio-analysis/42bLcaZfR7mVwjgaJizobb,0.582,240000.0,0.881,42bLcaZfR7mVwjgaJizobb,2.93e-06,6.0,0.0532,-5.907,1.0,giesen.tobi,energetic,Energetic EDM - Sports Motivation,0.0465,121.996,4.0,https://api.spotify.com/v1/tracks/42bLcaZfR7mVwjgaJizobb,audio_features,spotify:track:42bLcaZfR7mVwjgaJizobb,0.472
